url,name,phone number,website,contact name,zipcode,state,city,typical job costs,license number,address,review,project_count,description,category_page_url
https://www.houzz.com/pro/info915466/pat-vitale-general-contracting,Pat Vitale General Contracting,(484) 894-4624,http://www.facebook.com/PVitaleGC/,Keenan Vitale,,18015,Bethlehem,,,Bethlehem,,,"Revitalize your home or office with property upgrades from Pat Vitale General Contracting in Bethlehem, Pennsylvania. We offer renovation services for residential and commercial clients. To schedule your next property upgrade project, contact us today to speak with one of our helpful contractors.
Services Provided
Asphalt Shingle Roofing, Basement Remodeling, Bathroom Remodeling, Cedar Siding, Countertop Installation, Crown Molding Installation, Custom Home Bars, Custom Homes, Deck Building, Deck Repair, Energy-Efficient Homes, Exterior Door Installation, Flooring Installation, Foundation Repair, Garage Building, General Contracting, Home Additions, Home Remodeling, House Framing, Insulation Installation, Kitchen Remodeling, Laminate Flooring Installation, Lighting Installation, Linoleum Flooring Installation, Log Home Construction, Masonry, Metal Roofing, New Home Construction, Outdoor Kitchen Construction, Porch Design & Construction, Project Management, Radiant Floor Heating, Roof Installation, Roof Replacement, Shower Installation, Siding Installation, Skylight Installation, Sliding Door Installation, Stair Installation, Stone Installation, Stone Masonry, Stucco Installation, Subfloor Installation, Tile Installation, Window Replacement
Areas Served
Allentown, Bethlehem, Center Valley, Coopersburg, Dorneyville, Easton, Emmaus, Fountain Hill, Fullerton, Hellertown, Lehigh Valley, Macungie, Northampton, Whitehall, Whitehall Township, ____Hanover Township
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/60
https://www.houzz.com/pro/manuel-perez63/gima-general-contractor,GIMA General Contractor,(570) 600-1495,http://www.gimahomeimprovement.com,Giovanna,,18610,BLAKESLEE,,PA133531,BLAKESLEE,,10,"GIMA General Contractor, is locally owned and operated company, based out of Blakeslee, PA. If you are looking for a prompt, professional and reputable company to tackle your next project, give us a call today to schedule your free estimate.
Services Provided
Asphalt Shingle Roofing, Attic Conversion, Attic Restoration, Barn Design & Construction, Baseboard Installation, Basement Remodeling, Basement Waterproofing, Bathroom Remodeling, Concrete Flooring, Countertop Installation, Crown Molding Installation, Deck Building, Deck Repair, Demolition, Drywall Installation, Drywall Texturing, Electric Fireplace Installation, Exterior Door Installation, Fiber Cement Siding, Fireplace Installation, Floor Leveling, Flooring Installation, Foundation Construction, Foundation Repair, Garage Building, Gas Fireplace Installation, General Contracting, Home Additions, Home Extensions, Home Gym Design & Construction, Home Remodeling, House Framing, Insulation Installation, Kitchen Remodeling, Laminate Flooring Installation, Lighting Installation, Linoleum Flooring Installation, New Home Construction, Outdoor Kitchen Construction, Porch Design & Construction, Radiant Floor Heating, Roof Installation, Roof Repair, Roof Replacement, Shed Design & Construction, Shower Installation, Siding Installation, Siding Repair, Skylight Installation, Commerical Contracting
Areas Served
Albrightsville, Bear Creek, Blakeslee, Brodheadsville, Effort, Emerald Lakes, Gilbert, Holiday Pocono, Indian Mountain Lake, Lake Harmony, Long Pond, Mount Pocono, Pocono Lake, Pocono Lake Preserve, Pocono Manor, Pocono Pines, Pocono Summit, Reeders, Sun Valley, Swiftwater, Tobyhanna, Towamensing Trails, stroudsburg, easton, kunkletown, East Stroudsburg
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/60
https://www.houzz.com/pro/kenneth-schuebel/ken-schuebel-construction,Ken Schuebel Construction,(215) 837-3138,http://kenschuebelconstruction.weebly.com/,,,18055,Hellertown,,,Hellertown,,,"Contractor and remodeler for nearly a quarter-century with a master level of craftsmanship in custom trim, cabinetry, restoration and reproduction.
A true craftsmen that has been passionately creating his design work for 24 years and going.
Let me take your ideas and make them a reality.
And feel confident knowing you are dealing with the owner himself from conception through completion of your project.
Services Provided
Bathroom Remodeling, General Contracting, Home Remodeling, Kitchen Remodeling, Custom Trim, Cabinets, Custom Cabinets, Cabinet Installation
Areas Served
Allentown, Hellertown, Quakertown, Richlandtown, Spinnerstown
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/60
https://www.houzz.com/pro/sdime98/jr-and-seniors-home-repair,Jr & Seniors Home Repair,(717) 356-9569,https://www.facebook.com/JRandseniors/,Rob Phelan,,Pennsylvania,Harrisburg,,,Harrisburg,,2,"We are a family owned home repair business ready to take on any challenge no matter how big or small we can handle it all. Just give us a call.
Services Provided
Aluminum Siding, Asphalt Shingle Roofing, Attic Conversion, Barn Design & Construction, Baseboard Installation, Basement Remodeling, Basement Waterproofing, Bathroom Remodeling, Brick Masonry, Brick Siding, Cedar Siding, Composition Roofing, Concrete Construction, Concrete Flooring, Countertop Installation, Crown Molding Installation, Custom Home Bars, Deck Building, Deck Repair, Demolition, Drywall Texturing, Fireplace Installation, Flooring Installation, Garage Building, General Contracting, Home Extensions, Home Remodeling, Kitchen Remodeling, Lighting Installation, Masonry, Metal Roofing, Outdoor Kitchen Construction, Porch Design & Construction, Roof Flashing Installation, Roof Repair, Roof Replacement, Shed Design & Construction, Shower Installation, Siding Installation, Siding Repair, Slate Roofing, Staircase Design, Stone Masonry, Stucco Installation, Stucco Repair, Thatched Roofing, Tile Installation, Tile Roofing, Vinyl Flooring Installation, Wood Floor Installation
Areas Served
Bowmansdale, Bressler, Camp Hill, Colonial Park, Dauphin, Duncannon, Enhaut, Enola, Etters, Falmouth, Goldsboro, Grantham, Harrisburg, Highspire, Hummelstown, Lawnton, Lemoyne, Lewisberry, Linglestown, Lower Allen, Marysville, Mechanicsburg, Middletown, New Cumberland, New Market, Oberlin, Paxtang, Paxtonia, Penbrook, Progress, Royalton, Rutherford, Shiremanstown, Skyline View, Steelton, Summerdale, Valley Green, West Fairview, Wormleysburg
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/60
https://www.houzz.com/pro/dave-remodel/david-a-hawk-remodeling,David A Hawk Remodeling,(610) 865-4160,,,,18018,Bethlehem,,,Bethlehem,,,"Call today for an estimate!
Services Provided
Bathroom Remodeling, Custom Homes, General Contracting, Home Additions, Home Extensions, Home Remodeling, Kitchen Remodeling
Areas Served
Ackermanville, Allentown, Bath, Bethlehem, Catasauqua, Cementon, Center Valley, Chapman, Cherryville, Coopersburg, Coplay, Dorneyville, Eastlawn Gardens, Easton, Egypt, Emmaus, Flicksville, Fountain Hill, Freemansburg, Fullerton, Glendon, Hanover Township, Hellertown, Hokendauqua, Kintnersville, Laurys Station, Lehigh Valley, Macungie, Middletown, Nazareth, North Catasauqua, Northampton, Old Orchard, Old Zionsville, Palmer Heights, Phillipsburg, Raubsville, Riegelsville, Stiles, Stockertown, Tatamy, Treichlers, Wescosville, West Easton, Whitehall, Whitehall Township, Wilson, ____Hanover Township
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/60
https://www.houzz.com/pro/info979011/pine-creek-construction,Pine Creek Construction,(717) 276-1840,http://www.pinecreekconstructionllc.com/,,,Pennsylvania,Elizabethville,,,Elizabethville,6,8,"Exceeding customer expectations now for over 28 years, we have well established our reputation as the general contractors building the better building time and time again. We're one of the industry's leading construction companies in the Pennsylvania, Maryland, and New York regions and offer storage and building solutions for nearly any application. With a wide variety of standard pole barns and buildings, garages, horse barns, and cabins to choose from, and our flexibility to build anything custom, we make a building for customers on nearly any budget. While we're usually comparable in price to other construction companies, or sometimes slightly more expensive, we can assure you that if you're paying less you're often getting less. When we build a building, it's done right.
Services Provided
Aluminum Siding, Asphalt Shingle Roofing, Barn Design & Construction, Carport Installation, Concrete Construction, Concrete Flooring, Deck Building, Foundation Construction, Garage Building, General Contracting, Metal Roofing, Pool House Design & Construction, Roof Installation, Roof Replacement, Shed Design & Construction, Siding Installation, Vinyl Siding, Pole Buildings, Horse Barns
Areas Served
Berrysburg, Dalmatia, Elizabethville, Gratz, Halifax, Herndon, Klingerstown, Lenkerville, Liverpool, Lykens, Millersburg, New Buffalo, Pillow, Spring Glen, Wiconisco, Williamstown, Pittsburgh, Harrisburg, State College, New York, Pennsylvania, Maryland
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/60
https://www.houzz.com/pro/mglconstructionanddemo/mgl-construction-and-demolition-llc,"MGL Construction and Demolition, LLC.",(610) 217-1491,,,,18017,Bethlehem,,,Bethlehem,,,"MGL Construction specializes in the design and construction of outdoor entertainment and gathering areas for residential and commercial customers
Services Provided
Basement Remodeling, Brick Masonry, Brick Siding, Concrete Construction, Concrete Flooring, Concrete Repair, Deck Building, Deck Repair, Hardscaping
Areas Served
Bethlehem
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/60
https://www.houzz.com/pro2/bittnerkarlremodelinginc/bittner-karl-remodeling-inc,BITTNER KARL REMODELING INC,(610) 867-0499,,,,18018,Bethlehem,,,136 E Ettwein St,3,,"Is this your business?
With a free Houzz profile, you can:
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/45
https://www.houzz.com/pro/webuser-655937/ashley-construction-corporation,Ashley Construction Corporation,(610) 838-7140,,,,18055,Hellertown,,,Hellertown,,,"Ashley Construction Corp, located in Bethlehem, is a home building contractor. They offer custom home design, wine cellar design and more.
Services Provided
Bathroom Remodeling, General Contracting
Areas Served
Hellertown
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/45
https://www.houzz.com/pro/info784780/michael-angelo-concrete-contractor,Michael Angelo Concrete Contractor,(484) 358-5111,http://michaelangelocc.com/,,,Pennsylvania,Bethlehem,,,Bethlehem,,,"You will feel confident in our concrete contractor; with over 35 years of extensive experience in this field. We guarantee your completed project will be accurate and beautiful. You can count on us for high quality and efficient concrete services. We do it at a great price. For us, there is no job too big or too small. Based out of Bethlehem, we provide our concrete services to clients in Allentown, Whitehall, Northampton, Easton, and Center Valley PA areas.
Services Provided
Concrete Construction, Concrete Flooring, Concrete Repair
Areas Served
Bethlehem
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/45
https://www.houzz.com/pro/jimdewire/jim-dewire-and-sons-inc,"Jim Dewire and Sons, Inc",(610) 865-7977,http://www.jimdewireandsons.com,Jim Dewire,,18017,Bethlehem,,PA004887,Bethlehem,,2,,https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/45
https://www.houzz.com/pro/coopersburgconstruct/team-coopersburg-construction-corporation,Team Coopersburg Construction Corporation,(610) 282-4717,http://www.teamcoopersburg.com/,Fred Derb,,18036,Coopersburg,,,203 Charles Street,,2,"Our mission is to provide the finest level of customer service with our dedicated, conscientious, professional employees, using top quality material. Our employees are true craftsmen who go the extra mile to make sure the job is done correctly and on time. The amount of repeat business we get is testimony that this philosophy is recognized. Our continuing dedication to excellence, along with our neatness and commitment to detail, is unsurpassed in the industry.
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/45
https://www.houzz.com/pro/reliablerestorations/reliable-restorations-inc,Reliable Restorations. Inc.,(610) 972-2506,http://www.reliablerestorationsinc.com/,Alan Chuck,,18067,Northampton,,,3482 Spruce Drive,,2,"We are a full service emergency restoration and home improvement company.
Owners Alan Chuck and Richard Meckes have 20 years of professional experience in their craft, and work with all major insurance companies including Allstate, Erie, Nationwide, & State Farm just to name a few. Unlike other remediation companies, Reliable Restorations will not abandon you to find another contractor once the emergency service is done. When catastrophe strikes, trust Reliable Restorations to completely restore your home ""like it never happened"".
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/45
https://www.houzz.com/pro/amper269/a-m-persiani-remodeling-and-maintenance,A. M. Persiani Remodeling & Maintenance,(610) 597-1350,,Anthony Persiani,,18014,Bath,,,2430 Yost Rd,,2,"We provide high quality work at fair and reasonable prices. We take pride on our work. We have twenty years experience with maintenance and remodeling work. We do estate clean outs and renovations.Additionally we have completely remodeled and modified bathrooms to accommodate barrier free roll in showers or step in tubs.
Services Provided
FLOORING, HOME MAINTENANCE, CARPETS, DRYWALL, GENERAL WORK, BUILDING, CONSTRUCTION, MAINTENANCE, PAINTING, REMODELING , RENOVATIONS, REPAIRS
Areas Served
Bath, PA and surrounding areas
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/45
https://www.houzz.com/pro/gcminc1214/grand-construction-and-management-inc,grand construction and management inc,(484) 239-2000,http://www.grandcm.com,james straley,,18037,coplay,"$20,000 - 2,000,000",,2142 lenape dr,,2,"large custom homes
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/45
https://www.houzz.com/pro/info979011/pine-creek-construction,Pine Creek Construction,(717) 276-1840,http://www.pinecreekconstructionllc.com/,,,Pennsylvania,Elizabethville,,,Elizabethville,6,8,"Exceeding customer expectations now for over 28 years, we have well established our reputation as the general contractors building the better building time and time again. We're one of the industry's leading construction companies in the Pennsylvania, Maryland, and New York regions and offer storage and building solutions for nearly any application. With a wide variety of standard pole barns and buildings, garages, horse barns, and cabins to choose from, and our flexibility to build anything custom, we make a building for customers on nearly any budget. While we're usually comparable in price to other construction companies, or sometimes slightly more expensive, we can assure you that if you're paying less you're often getting less. When we build a building, it's done right.
Services Provided
Aluminum Siding, Asphalt Shingle Roofing, Barn Design & Construction, Carport Installation, Concrete Construction, Concrete Flooring, Deck Building, Foundation Construction, Garage Building, General Contracting, Metal Roofing, Pool House Design & Construction, Roof Installation, Roof Replacement, Shed Design & Construction, Siding Installation, Vinyl Siding, Pole Buildings, Horse Barns
Areas Served
Berrysburg, Dalmatia, Elizabethville, Gratz, Halifax, Herndon, Klingerstown, Lenkerville, Liverpool, Lykens, Millersburg, New Buffalo, Pillow, Spring Glen, Wiconisco, Williamstown, Pittsburgh, Harrisburg, State College, New York, Pennsylvania, Maryland
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/45
https://www.houzz.com/pro/chetdiromualdo/chet-quality-custom-remodeling-inc,Chet Quality Custom Remodeling Inc,(610) 797-8976,http://www.chetonline.net/index.html,Chet DiRomualdo,,18103,Allentown,,,2215 Cypress Ave,,2,"We are a full service, turn key residential remodeling company with design/build services available. We have twenty five (25) years experience specializing in only residential remodedeling work. There are full-time, professionally trained, long standing Carpenters employed to oversee, coordinate, and complete your project.
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/45
https://www.houzz.com/pro/williamjsnyder/william-snyder-construction,William Snyder Construction,(570) 471-5627,http://www.williamsnyderconstruction.com/,Bill Snyder,,18360,Stroudsburg,,,Stroudsburg,15,14,"Beautiful home design is the product of a team of professionals. William Snyder Construction can build your dream home one room at a time.
Each of our custom interiors begin with our on-staff design professional. Then we select the best builders, craftsmen and artisans to make your design a reality.
Quality is the result of doing things right. Bill Snyder takes extreme pride in the final work. He personally leads each team to make sure no corners are cut, the best materials are used, and the vision of the client comes to life.
William Snyder Construction is the result of talent, craftsmanship and more than 15 years’ experience.
Services Provided
Asphalt Shingle Roofing, Attic Restoration, Basement Remodeling, Bathroom Remodeling, Brick Masonry, Carport Installation, Custom Home Bars, Deck Building, Deck Repair, Garage Building, General Contracting, Green Building, Home Additions, Home Extensions, Home Remodeling, Kitchen Remodeling, Outdoor Kitchen Construction, Stone Masonry, Window Installation, Wine Cellar Installation
Areas Served
Analomink, Arlington Heights, Bangor, Bartonsville, Brodheadsville, Buck Hill Falls, Columbia, Delaware, Delaware Water Gap, East Bangor, East Stroudsburg, Effort, Emerald Lakes, Gilbert, Hainesburg, Henryville, Marshalls Creek, Minisink Hills, Mount Bethel, Mount Pocono, Parkside, Pen Argyl, Portland, Reeders, Roseto, Saylorsburg, Sciota, Scotrun, Shawnee On Delaware, Stroudsburg, Swiftwater, Tannersville, Wind Gap
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/45
https://www.houzz.com/pro/bobmcginty/lehigh-valley-interior-construction,Lehigh Valley Interior Construction,(610) 595-9126,http://buildwithlvic.com,Bob McGinty,,18036,Coopersburg,,PA096560,4310 W.Saucon Valley rd.,18,27,"Family owned and operated, Lehigh Valley Interior Construction specializes in interior remodeling and renovation. We excel in providing our customers with the best possible quality, in a prompt, professional manner. Our team of supervisors and talented craftsman have the unique ability to give our customers the expertise and attention to detail of a small company, while also providing the production capabilities of a large firm.
Creative and innovative solutions to the needs of you and your family has become one of the cornerstones of our residential division. We also realize that we are visitors in your home, and as such, need to be clean, prompt and courteous. We feel that every project, through a commitment to excellence, can be accomplished in a cost effective, high quality and timely manner. Our high level of customer referrals is a testament to this.
Give us a call today to schedule a complimentary design consultation and estimate.
Services Provided
3D Rendering, Backsplash Installation, Basement Remodeling, Bathroom Remodeling, Custom Walk-in Closets, Floor Plans, Home Additions, Home Extensions, Home Remodeling, Kitchen Remodeling, Basement Design, Bathroom Design, Kitchen Design
Areas Served
Allentown, Bally, Barto, Bethlehem, Center Valley, Coopersburg, Coplay, Dorneyville, Dublin, East Greenville, Easton, Emmaus, Fountain Hill, Freemansburg, Fullerton, Hellertown, Hereford, Kintnersville, Limeport, Macungie, Milford Square, Pennsburg, Perkasie, Quakertown, Red Hill, Richlandtown, Riegelsville, Spinnerstown, Trumbauersville, Wescosville, Zionsville
Certifications and Awards
""Best Home Remodeler"" of the Lehigh Valley 2015 & 2016 by Lehigh Valley Style Magazine
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/45
https://www.houzz.com/pro/williampennrenovation/william-penn-renovation-llc,William Penn Renovation LLC,(717) 210-5971,http://williampennrenovation.houzz.com,Mark Crisanti,,17090,SHERMANS DALE,$5000.00 - $100.000.00,PA002903,259 Burn Hill Rd,13,62,"William Penn Renovation llc. is a family operated business. We specialize in residential remodeling, renovation, and construction-addition.  We have over 100 years of combined experience in our industry.  As a one-stop shop, we are very comfortable designing and executing both interior and exterior projects.  From the drawings and permits, through all trades, including the HVAC and mechanicals, we truly do it all from the foundation to the roof.
Services Provided
Aluminum Siding, Asphalt Shingle Roofing, Attic Restoration, Baseboard Installation, Basement Remodeling, Brick Siding, Cedar Siding, Composition Roofing, Deck Building, Drywall Installation, Exterior Door Installation, General Contracting, Home Additions, Home Extensions, Home Remodeling, Metal Roofing, Porch Design & Construction, Roof Installation, Roof Replacement, Rubber Roofing, Siding Installation, Sliding Door Installation, Soffit Installation, Trim Work, Vinyl Siding, Wheelchair Ramp Installation, Window Installation, Window Replacement, Door Installation, Sunrooms, Screened Porches, Patio Construction, Pergola Design & Build
Areas Served
Carlisle, Duncannon, Elliottsburg, Landisburg, Mechanicsburg, New Bloomfield, New Germantown, New Kingstown, Plainfield, Schlusser, Shermans Dale, West Fairview, Harrisburg, Seven Valleys, York, Boiling Springs, Gettysburg, Manheim, Lewisberry, Dillsburg, Jacobus, Emigsville, Shrewsbury, Hummelstown, Hanover, Annville, Dallastown, New Cumberland, Etters, Linglestown
Certifications and Awards
Elite service provider for Home Advisor.  Super Service award winner for Angie's List. A-rated With the BBB. We are a member of the local, state and national chapters of the National Home Builders Association.
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/45
https://www.houzz.com/pro/chriscarreras37/carreras-construction-inc,Carreras Construction Inc.,(484) 788-9260,https://www.carrerasconstructioninc.com/,,,Pennsylvania,Bethlehem,,,Bethlehem,,2,,https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/45
https://www.houzz.com/pro/admin3879/a-1-general-contracting-llc,"A-1 General Contracting, LLC",(610) 379-3331,http://www.a-1gc.com,Sales Department,,Pennsylvania,Bangor,"$1,000 - 2 million",PA and NJ Licensed,Bangor,3,6,"From Concept to Completion
Our goal is to provide more than quality commercial building services. At A-1 General Contracting, LLC, we provide responsive services that lead to efficient designs and effectively completed projects. From the initial consultation to the completed project, we go above and beyond. Our designers, project managers, and build teams communicate on a daily basis, ensuring projects stay their course.
It is easy for you to notice our services are a little different. It's because of our commitment and level of engagement. Nothing is more important than doing our best. So, when you want your project done right, make sure to talk with us.
When it comes to construction and building services, second best doesn't cut it. A-1 General Contracting, LLC provides superior broad-based commercial construction services for industrial, private, and public clients. From design and build services to complete renovations, our company is unmatched in experience, resources, and skill.
Services Provided
Aluminum Siding, Asphalt Shingle Roofing, Cedar Siding, Composition Roofing, Exterior Door Installation, Fiber Cement Siding, Metal Roofing, Roof Flashing Installation, Roof Installation, Roof Replacement, Rubber Roofing, Siding Installation, Skylight Installation, Tar and Gravel Roofing, Tile Roofing, Torch Down Roofing, Vinyl Siding, Window Installation, Window Replacement
Areas Served
Bangor, New Jersey
Certifications and Awards
GAF Certified
ICC Contracting B License
Master Shingle Applicator
NARI
BBB
Owens Corning Preferred
Vinyl Siding Institute
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/45
https://www.houzz.com/pro/matsoncontracting/maston-contracting,Maston Contracting,(484) 951-3083,,,,Pennsylvania,Emmaus,,,Emmaus,,2,"General Contractor- 20 years experience, fully insured and licensed. Home Improvement Contractor License # PA 011619
Tile flooring, ceilings, windows, doors, drywall, painting, soffit, fascia, wood/metal framing,decks, patio sidewalks, roofing, siding. Electrical, Plumbing, Carpeting.
Services Provided
Bathroom Remodeling, Concrete Construction, Concrete Repair, Custom Cabinets, Custom Homes, Deck Building, Deck Repair, Door Installation, Door Repair, Drywall Repair & Installation, Fence Installation & Repair, Gutter Installation & Repair, House Framing, Kitchen Remodeling, Masonry Construction & Repair, Remodeling, Siding Repair & Installation, Tile Installation, Tile Repair, Window Installation
Areas Served
Alburtis, Ancient Oaks, Bethlehem, Catasauqua, Coopersburg, Dorneyville, East Texas, Emmaus, Fullerton, Hereford, Lehigh Valley, Macungie, Middletown, North Catasauqua, Palm, Red Lion, Schnecksville, Stiles, Trumbauersville, Whitehall, Zionsville
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/45
https://www.houzz.com/pro/manuel-perez63/gima-general-contractor,GIMA General Contractor,(570) 600-1495,http://www.gimahomeimprovement.com,Giovanna,,18610,BLAKESLEE,,PA133531,BLAKESLEE,,10,"GIMA General Contractor, is locally owned and operated company, based out of Blakeslee, PA. If you are looking for a prompt, professional and reputable company to tackle your next project, give us a call today to schedule your free estimate.
Services Provided
Asphalt Shingle Roofing, Attic Conversion, Attic Restoration, Barn Design & Construction, Baseboard Installation, Basement Remodeling, Basement Waterproofing, Bathroom Remodeling, Concrete Flooring, Countertop Installation, Crown Molding Installation, Deck Building, Deck Repair, Demolition, Drywall Installation, Drywall Texturing, Electric Fireplace Installation, Exterior Door Installation, Fiber Cement Siding, Fireplace Installation, Floor Leveling, Flooring Installation, Foundation Construction, Foundation Repair, Garage Building, Gas Fireplace Installation, General Contracting, Home Additions, Home Extensions, Home Gym Design & Construction, Home Remodeling, House Framing, Insulation Installation, Kitchen Remodeling, Laminate Flooring Installation, Lighting Installation, Linoleum Flooring Installation, New Home Construction, Outdoor Kitchen Construction, Porch Design & Construction, Radiant Floor Heating, Roof Installation, Roof Repair, Roof Replacement, Shed Design & Construction, Shower Installation, Siding Installation, Siding Repair, Skylight Installation, Commerical Contracting
Areas Served
Albrightsville, Bear Creek, Blakeslee, Brodheadsville, Effort, Emerald Lakes, Gilbert, Holiday Pocono, Indian Mountain Lake, Lake Harmony, Long Pond, Mount Pocono, Pocono Lake, Pocono Lake Preserve, Pocono Manor, Pocono Pines, Pocono Summit, Reeders, Sun Valley, Swiftwater, Tobyhanna, Towamensing Trails, stroudsburg, easton, kunkletown, East Stroudsburg
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/45
https://www.houzz.com/pro/acutabovecontracting/a-cut-above-contracting,A CUT ABOVE CONTRACTING,(215) 872-6864,https://www.facebook.com/ACutAboveContracting/,,,Pennsylvania,Coopersburg,,,Coopersburg,,2,"A Cut Above Contracting is dedicated to providing our clients with the highest quality service at the best price. Your job will be customized to meet your needs and desires. Our goal is your satisfaction. If you are not happy the job is not complete.
Services Provided
Drywall Installation, General Contracting, Siding Installation, Siding Repair
Areas Served
Center Valley
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/45
https://www.houzz.com/pro/sdime98/jr-and-seniors-home-repair,Jr & Seniors Home Repair,(717) 356-9569,https://www.facebook.com/JRandseniors/,Rob Phelan,,Pennsylvania,Harrisburg,,,Harrisburg,,2,"We are a family owned home repair business ready to take on any challenge no matter how big or small we can handle it all. Just give us a call.
Services Provided
Aluminum Siding, Asphalt Shingle Roofing, Attic Conversion, Barn Design & Construction, Baseboard Installation, Basement Remodeling, Basement Waterproofing, Bathroom Remodeling, Brick Masonry, Brick Siding, Cedar Siding, Composition Roofing, Concrete Construction, Concrete Flooring, Countertop Installation, Crown Molding Installation, Custom Home Bars, Deck Building, Deck Repair, Demolition, Drywall Texturing, Fireplace Installation, Flooring Installation, Garage Building, General Contracting, Home Extensions, Home Remodeling, Kitchen Remodeling, Lighting Installation, Masonry, Metal Roofing, Outdoor Kitchen Construction, Porch Design & Construction, Roof Flashing Installation, Roof Repair, Roof Replacement, Shed Design & Construction, Shower Installation, Siding Installation, Siding Repair, Slate Roofing, Staircase Design, Stone Masonry, Stucco Installation, Stucco Repair, Thatched Roofing, Tile Installation, Tile Roofing, Vinyl Flooring Installation, Wood Floor Installation
Areas Served
Bowmansdale, Bressler, Camp Hill, Colonial Park, Dauphin, Duncannon, Enhaut, Enola, Etters, Falmouth, Goldsboro, Grantham, Harrisburg, Highspire, Hummelstown, Lawnton, Lemoyne, Lewisberry, Linglestown, Lower Allen, Marysville, Mechanicsburg, Middletown, New Cumberland, New Market, Oberlin, Paxtang, Paxtonia, Penbrook, Progress, Royalton, Rutherford, Shiremanstown, Skyline View, Steelton, Summerdale, Valley Green, West Fairview, Wormleysburg
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/45
https://www.houzz.com/pro/george9594/george-j-saunders-inc,"George J. Saunders, Inc.",(610) 554-7146,http://gsaundersconstruction.com/,,,Pennsylvania,Allentown,,,Allentown,,2,"We have been in the construction business for 29 years. We're fully licensed and insured to provide our specialty construction services in PA and New Jersey. We are family owned and operated providing residential, commercial, and industrial remodeling services throughout the Emmaus, Whitehall, Macungie and the entire Lehigh Valley. We believe that building relationships are just as important as building things with our hands. From start to finish, each remodeling and construction project we make sure you are a part of everything we do. What we want is to bring your dreams to life.
Services Provided
Complete Renovations, Additions & Garages, Sidewalks & Patios, Complete Backhoe Services, Roofing, Rubbe
Areas Served
Allentown
",https://www.houzz.com/professionals/general-contractor/c/Middletown--PA/d/10/p/45
